Date,Open,High,Low,Close,Volume
2022-08-11,31.5976,31.6267,31.094,31.4766,3164318
2022-08-12,31.5588,32.0674,31.3894,32.0432,2442456
2022-08-15,31.8882,31.9463,31.617,31.8446,3551080
2022-08-16,31.9318,32.1932,31.3362,31.4475,2682198
2022-08-17,31.2974,31.3942,31.031,31.2876,1778103
2022-08-18,31.2489,31.3676,31.0843,31.2925,2053473
2022-08-19,30.7647,31.0068,30.4015,30.5322,1590128
2022-08-22,29.8736,30.2175,29.864,30.0867,1928351
2022-08-23,30.0383,30.3482,29.9754,30.1206,1678030
2022-08-24,30.1884,30.5516,30.0722,30.4354,1140784
2022-08-25,30.232,30.4886,30.0916,30.387,2129780
2022-08-26,30.5662,30.6533,29.5396,29.5396,1045441
2022-08-29,29.2878,29.5202,29.249,29.3943,2023829
2022-08-30,30.416,30.5516,29.5589,29.7042,2846108
2022-08-31,29.7042,29.956,29.5638,29.5638,1725579
2022-09-01,29.554,29.9318,29.4475,29.9124,3078791
2022-09-02,30.1836,30.663,29.9996,30.014,1841834
2022-09-06,30.266,30.4886,29.8252,30.0044,1887535
2022-09-07,29.8495,30.7042,29.7914,30.6436,1544297
2022-09-08,30.6242,31.2392,30.5807,31.186,2024769
2022-09-09,30.9923,31.307,30.9293,31.2102,1922195
2022-09-12,31.3313,31.6412,31.1908,31.6218,2272060
2022-09-13,31.3264,31.9414,31.2392,31.5976,7567426
2022-09-14,31.9947,32.8713,31.7186,32.8422,4308062
2022-09-15,32.1206,32.5662,31.6509,32.4208,6266885
2022-09-16,31.7962,32.0964,31.2974,31.4378,4007831
2022-09-19,31.6364,31.9996,31.5346,31.9947,1579448
2022-09-20,31.9414,32.2029,31.6024,31.6606,2709330
2022-09-21,31.5346,31.583,30.8034,30.9148,3436041
2022-09-22,30.542,30.726,29.2974,29.5976,4948677
2022-09-23,28.9632,29.2576,28.4306,28.5565,6237037
2022-09-26,28.2756,28.5226,28.0334,28.2998,4974480
2022-09-27,28.232,28.4694,27.6122,27.6316,3443269
2022-09-28,27.4426,28.0771,27.2103,27.9124,3606121
2022-09-29,27.3894,27.6848,27.1667,27.5299,2711362
2022-09-30,28.232,28.5565,27.893,28.2902,4095804
2022-10-03,28.1546,28.5468,27.8446,28.2466,2525532
2022-10-04,28.5274,29.3943,28.5274,29.2635,2266572
2022-10-05,28.9415,29.1328,28.6292,29.0068,2273952
2022-10-06,28.571,28.91,28.5032,28.7599,1837580
2022-10-07,28.6146,28.6146,27.6679,27.8204,2367630
2022-10-10,27.9415,28.3628,27.8422,27.893,2922704
2022-10-11,27.5976,27.7914,27.2926,27.3458,3871612
2022-10-12,27.525,27.8882,27.4258,27.5396,2247767
2022-10-13,26.818,28.0334,26.7406,27.9172,2222314
2022-10-14,28.3531,28.7691,28.0674,28.0722,3619825
2022-10-17,28.571,29.4426,28.559,29.0262,4161692
2022-10-18,28.9052,29.2586,28.8034,29.1908,3325333
2022-10-19,29.0553,29.0746,28.663,28.9197,1847691
2022-10-20,29.1037,29.1037,28.5226,28.542,2161619
2022-10-21,28.4839,29.2442,28.4694,29.1279,2483218
2022-10-24,29.1424,29.588,28.7114,29.2684,4996051
2022-10-25,29.0068,29.7865,28.9996,29.588,3820389
2022-10-26,29.7235,29.9221,29.6074,29.7526,3358801
2022-10-27,29.7816,29.8398,29.3507,29.4862,3199271
2022-10-28,29.6752,29.9172,29.5298,29.7574,1873336
2022-10-31,29.985,30.2998,29.8398,30.1739,2364407
2022-11-01,30.755,31.0456,30.4306,30.5856,2675741
2022-11-02,30.4644,30.5831,29.7284,29.738,2210663
2022-11-03,29.709,30.0286,29.5274,29.9512,2508721
2022-11-04,30.4403,30.6267,30.1764,30.5613,1639480
2022-11-07,30.847,31.462,30.8325,31.1424,3636109
2022-11-08,31.2392,31.5202,31.065,31.4524,4412695
2022-11-09,31.2344,31.3216,31.0165,31.1134,2434062
2022-11-10,31.9802,32.5226,31.9414,32.295,3694290
2022-11-11,32.9632,33.3264,32.784,33.1424,3164651
2022-11-14,32.7695,33.4184,32.726,33.0891,3520619
2022-11-15,33.8494,34.2271,33.5007,33.6218,4105321
2022-11-16,33.5056,33.5879,33.1085,33.1085,2127570
2022-11-17,32.6678,33.0359,32.6,32.9148,2021300
2022-11-18,33.0504,33.157,32.6969,32.8761,1314981
2022-11-21,32.5662,32.7743,32.4498,32.6582,1642584
2022-11-22,32.6678,33.094,32.5371,32.9293,1678457
2022-11-23,32.7647,33.4184,32.7647,33.2779,1694507
2022-11-25,33.462,33.8155,33.2683,33.6653,1207552
2022-11-28,33.4524,33.4524,33.0842,33.215,1927661
2022-11-29,33.3554,33.5443,33.1908,33.5298,3130749
2022-11-30,33.5976,34.2707,33.5879,34.1738,4389913
2022-12-01,34.1157,34.2271,33.5201,33.6798,2301801
2022-12-02,33.0262,33.0794,32.7356,33.0262,3091359
2022-12-05,32.8954,33.244,32.6,33.1182,2511934
2022-12-06,33.0697,33.1956,32.8616,33.0359,2547500
2022-12-07,33.0407,33.3022,32.6969,32.7211,3206596
2022-12-08,32.7695,33.2344,32.7211,32.9438,3208993
2022-12-09,32.9438,33.4281,32.818,33.2683,2426095
2022-12-12,33.2828,33.646,33.1424,33.5637,1770283
2022-12-13,34.0044,34.169,33.37,33.7429,2571128
2022-12-14,33.5685,33.8567,33.4911,33.5394,1991338
2022-12-15,32.8761,33.0697,32.7404,33.0697,2502865
2022-12-16,33.186,33.4426,33.0867,33.3651,2655212
2022-12-19,33.4233,33.5249,33.0988,33.2876,2323242
2022-12-20,33.123,33.9704,33.0504,33.9026,3042162
2022-12-21,33.462,34.0576,33.4475,33.5637,2893585
2022-12-22,33.0407,33.1061,32.4547,32.9584,1877557
2022-12-23,32.7017,32.7162,32.0722,32.3676,2889323
2022-12-27,32.6872,32.847,32.5903,32.8131,1625892
2022-12-28,32.692,32.8664,32.6121,32.7114,1644403
2022-12-29,32.8518,33.2779,32.8131,33.1133,1478129
2022-12-30,32.8518,33.1714,32.8131,33.1279,1363790
2023-01-03,33.554,33.5734,33.0165,33.123,1550459
2023-01-04,32.8518,33.06,32.7114,32.8518,2017767
2023-01-05,32.7404,32.7452,32.3385,32.4257,2847857
2023-01-06,32.542,32.755,32.2029,32.6388,1820288
2023-01-09,32.7308,32.91,32.232,32.6388,2120851
2023-01-10,32.4934,32.5032,31.5879,31.7574,2800549
2023-01-11,31.9318,32.3724,31.6509,32.2417,2408119
2023-01-12,32.5129,32.5129,32.1303,32.2998,2583830
2023-01-13,32.1351,32.8374,32.1012,32.6969,1982073
2023-01-17,32.4208,32.5322,31.3652,32.445,4387768
2023-01-18,33.0359,33.5104,32.9172,33.244,2605369
2023-01-19,33.3651,33.7864,33.3167,33.6315,2887028
2023-01-20,33.893,34.1351,33.307,34.1351,2587960
2023-01-23,34.0528,34.3288,33.922,34.261,2453304
2023-01-24,34.3821,34.7501,34.169,34.5951,2498555
2023-01-25,33.6895,33.7332,32.4112,32.4112,5016216
2023-01-26,32.6436,32.9535,32.4692,32.9342,2879315
